condition,seed,epoch,batch_index,num_batches,global_step,train_loss
supervised,0,3,14,63,139,0.8457600474357605
supervised,0,3,15,63,140,0.9727299809455872
supervised,0,3,16,63,141,0.9590681195259094
supervised,0,3,17,63,142,0.8733724355697632
supervised,0,3,18,63,143,0.8653194308280945
supervised,0,3,19,63,144,0.8071680068969727
supervised,0,3,20,63,145,0.8665248155593872
supervised,0,3,21,63,146,0.8136138319969177
supervised,0,3,22,63,147,0.849266529083252
supervised,0,3,23,63,148,0.7931345701217651
supervised,0,3,24,63,149,0.8536695241928101
supervised,0,3,25,63,150,0.9145370721817017
supervised,0,3,26,63,151,0.9118034243583679
supervised,0,3,27,63,152,0.8853065967559814
supervised,0,3,28,63,153,0.8643772006034851
supervised,0,3,29,63,154,0.8939542174339294
supervised,0,3,30,63,155,0.83711838722229
supervised,0,3,31,63,156,0.8204230070114136
supervised,0,3,32,63,157,0.7864887714385986
supervised,0,3,33,63,158,0.7986397743225098
supervised,0,3,34,63,159,0.8339278697967529
supervised,0,3,35,63,160,0.8325991630554199
supervised,0,3,36,63,161,0.8445577621459961
supervised,0,3,37,63,162,0.835813045501709
supervised,0,3,38,63,163,0.8457224369049072
supervised,0,3,39,63,164,0.7914279699325562
supervised,0,3,40,63,165,0.8079590797424316
supervised,0,3,41,63,166,0.8480556011199951
supervised,0,3,42,63,167,0.8394032716751099
supervised,0,3,43,63,168,0.8313426971435547
supervised,0,3,44,63,169,0.8206754922866821
supervised,0,3,45,63,170,0.8229376673698425
supervised,0,3,46,63,171,0.8195719122886658
supervised,0,3,47,63,172,0.7992099523544312
supervised,0,3,48,63,173,0.7771328687667847
supervised,0,3,49,63,174,0.6609892249107361
supervised,0,3,50,63,175,0.8195468187332153
supervised,0,3,51,63,176,0.7257084250450134
supervised,0,3,52,63,177,0.7336026430130005
supervised,0,3,53,63,178,0.7667872905731201
supervised,0,3,54,63,179,0.8184715509414673
supervised,0,3,55,63,180,0.811674177646637
supervised,0,3,56,63,181,0.795453667640686
supervised,0,3,57,63,182,0.6702829003334045
supervised,0,3,58,63,183,0.6717424392700195
supervised,0,3,59,63,184,0.7344530820846558
supervised,0,3,60,63,185,0.7800006866455078
supervised,0,3,61,63,186,0.71565842628479
supervised,0,3,62,63,187,0.7847525477409363
supervised,0,3,63,63,188,0.6535873413085938
supervised,0,4,1,63,189,0.7590788006782532
supervised,0,4,2,63,190,0.8007698655128479
supervised,0,4,3,63,191,0.7159515023231506
supervised,0,4,4,63,192,0.767961859703064
supervised,0,4,5,63,193,0.6752069592475891
supervised,0,4,6,63,194,0.6489704847335815
supervised,0,4,7,63,195,0.6962246298789978
supervised,0,4,8,63,196,0.6923565864562988
supervised,0,4,9,63,197,0.6917533278465271
supervised,0,4,10,63,198,0.7007026672363281
supervised,0,4,11,63,199,0.7555143237113953
supervised,0,4,12,63,200,0.6804066896438599
supervised,0,4,13,63,201,0.872688353061676
supervised,0,4,14,63,202,0.76957106590271
supervised,0,4,15,63,203,0.6483137607574463
supervised,0,4,16,63,204,0.6358432769775391
supervised,0,4,17,63,205,0.6650261878967285
supervised,0,4,18,63,206,0.6422167420387268
supervised,0,4,19,63,207,0.6866721510887146
supervised,0,4,20,63,208,0.6985803842544556
supervised,0,4,21,63,209,0.7584709525108337
supervised,0,4,22,63,210,0.6434844136238098
supervised,0,4,23,63,211,0.5896233916282654
supervised,0,4,24,63,212,0.6249361038208008
supervised,0,4,25,63,213,0.6473926305770874
supervised,0,4,26,63,214,0.677067220211029
supervised,0,4,27,63,215,0.7590518593788147
supervised,0,4,28,63,216,0.6359544992446899
supervised,0,4,29,63,217,0.728005051612854
supervised,0,4,30,63,218,0.6523424386978149
supervised,0,4,31,63,219,0.6705996990203857
supervised,0,4,32,63,220,0.6495082378387451
supervised,0,4,33,63,221,0.6101311445236206
supervised,0,4,34,63,222,0.6271132230758667
supervised,0,4,35,63,223,0.6023988723754883
supervised,0,4,36,63,224,0.5742742419242859
supervised,0,4,37,63,225,0.6563012599945068
supervised,0,4,38,63,226,0.6622337102890015
supervised,0,4,39,63,227,0.6560547947883606
supervised,0,4,40,63,228,0.5676484107971191
supervised,0,4,41,63,229,0.6628063917160034
supervised,0,4,42,63,230,0.6223163604736328
supervised,0,4,43,63,231,0.6378471851348877
supervised,0,4,44,63,232,0.6200916171073914
supervised,0,4,45,63,233,0.6273858547210693
supervised,0,4,46,63,234,0.6177524328231812
supervised,0,4,47,63,235,0.5937445163726807
supervised,0,4,48,63,236,0.6744340658187866
supervised,0,4,49,63,237,0.5001217722892761
supervised,0,4,50,63,238,0.7210148572921753
supervised,0,4,51,63,239,0.6177864074707031
supervised,0,4,52,63,240,0.6224478483200073
supervised,0,4,53,63,241,0.6022835969924927
supervised,0,4,54,63,242,0.6871587038040161
supervised,0,4,55,63,243,0.6338406801223755
supervised,0,4,56,63,244,0.5780839323997498
supervised,0,4,57,63,245,0.5930381417274475
supervised,0,4,58,63,246,0.6402671337127686
supervised,0,4,59,63,247,0.4236125946044922
supervised,0,4,60,63,248,0.6069050431251526
supervised,0,4,61,63,249,0.6173815727233887
supervised,0,4,62,63,250,0.6124892234802246
supervised,0,4,63,63,251,0.6516587734222412
supervised,0,5,1,63,252,0.5771721601486206
supervised,0,5,2,63,253,0.6037817001342773
supervised,0,5,3,63,254,0.6055186986923218
supervised,0,5,4,63,255,0.6544272899627686
supervised,0,5,5,63,256,0.4920448064804077
supervised,0,5,6,63,257,0.5802229642868042
supervised,0,5,7,63,258,0.5431013107299805
supervised,0,5,8,63,259,0.5977544784545898
supervised,0,5,9,63,260,0.5680029392242432
supervised,0,5,10,63,261,0.5264610648155212
supervised,0,5,11,63,262,0.6249017715454102
supervised,0,5,12,63,263,0.6769801378250122
supervised,0,5,13,63,264,0.7491426467895508
supervised,0,5,14,63,265,0.6328917145729065
supervised,0,5,15,63,266,0.546548068523407
supervised,0,5,16,63,267,0.5405298471450806
supervised,0,5,17,63,268,0.5628378391265869
supervised,0,5,18,63,269,0.47535908222198486
supervised,0,5,19,63,270,0.5315336585044861
supervised,0,5,20,63,271,0.5949200391769409
supervised,0,5,21,63,272,0.544611930847168
supervised,0,5,22,63,273,0.5833505392074585
supervised,0,5,23,63,274,0.5519794821739197
supervised,0,5,24,63,275,0.5722014904022217
supervised,0,5,25,63,276,0.6208343505859375
supervised,0,5,26,63,277,0.6571686267852783
supervised,0,5,27,63,278,0.5305955410003662
supervised,0,5,28,63,279,0.5526653528213501
supervised,0,5,29,63,280,0.5684797167778015
supervised,0,5,30,63,281,0.5808488130569458
supervised,0,5,31,63,282,0.5527880191802979
supervised,0,5,32,63,283,0.4395456612110138
supervised,0,5,33,63,284,0.4405108392238617
supervised,0,5,34,63,285,0.5090494155883789
supervised,0,5,35,63,286,0.6097169518470764
supervised,0,5,36,63,287,0.5155603885650635
supervised,0,5,37,63,288,0.5181782245635986
supervised,0,5,38,63,289,0.6431005597114563
supervised,0,5,39,63,290,0.5354173183441162
supervised,0,5,40,63,291,0.5651898384094238
supervised,0,5,41,63,292,0.46172839403152466
supervised,0,5,42,63,293,0.5611315965652466
supervised,0,5,43,63,294,0.47884243726730347
supervised,0,5,44,63,295,0.4410005211830139
supervised,0,5,45,63,296,0.4333474636077881
supervised,0,5,46,63,297,0.5651571750640869
supervised,0,5,47,63,298,0.5274392366409302
supervised,0,5,48,63,299,0.5508965849876404
supervised,0,5,49,63,300,0.5768958926200867
supervised,0,5,50,63,301,0.4884342849254608
supervised,0,5,51,63,302,0.5475630760192871
supervised,0,5,52,63,303,0.5369734168052673
supervised,0,5,53,63,304,0.5224437713623047
supervised,0,5,54,63,305,0.5363799333572388
supervised,0,5,55,63,306,0.5447627305984497
supervised,0,5,56,63,307,0.4669908881187439
supervised,0,5,57,63,308,0.5096899271011353
supervised,0,5,58,63,309,0.5559622049331665
supervised,0,5,59,63,310,0.5155786275863647
supervised,0,5,60,63,311,0.4505743384361267
supervised,0,5,61,63,312,0.46320831775665283
supervised,0,5,62,63,313,0.4992922246456146
supervised,0,5,63,63,314,0.4828919768333435
supervised,0,6,1,63,315,0.49750816822052
supervised,0,6,2,63,316,0.632226824760437
supervised,0,6,3,63,317,0.5473175644874573
supervised,0,6,4,63,318,0.4971123933792114
supervised,0,6,5,63,319,0.49705737829208374
supervised,0,6,6,63,320,0.4566025733947754
supervised,0,6,7,63,321,0.5250983834266663
supervised,0,6,8,63,322,0.5733172297477722
supervised,0,6,9,63,323,0.41796213388442993
supervised,0,6,10,63,324,0.467782586812973
supervised,0,6,11,63,325,0.49743878841400146
supervised,0,6,12,63,326,0.474759578704834
supervised,0,6,13,63,327,0.5556346774101257
supervised,0,6,14,63,328,0.5168113708496094
supervised,0,6,15,63,329,0.4472728967666626
supervised,0,6,16,63,330,0.4037568271160126
supervised,0,6,17,63,331,0.5662220120429993
supervised,0,6,18,63,332,0.4409351944923401
supervised,0,6,19,63,333,0.5825179815292358
supervised,0,6,20,63,334,0.521411657333374
supervised,0,6,21,63,335,0.4532686173915863
supervised,0,6,22,63,336,0.47181403636932373
supervised,0,6,23,63,337,0.5390933156013489
supervised,0,6,24,63,338,0.47360992431640625
supervised,0,6,25,63,339,0.40486717224121094
supervised,0,6,26,63,340,0.5336641669273376
supervised,0,6,27,63,341,0.475791335105896
supervised,0,6,28,63,342,0.47357508540153503
supervised,0,6,29,63,343,0.4801987111568451
supervised,0,6,30,63,344,0.4826658368110657
supervised,0,6,31,63,345,0.457558810710907
supervised,0,6,32,63,346,0.43037980794906616
supervised,0,6,33,63,347,0.3922833800315857
supervised,0,6,34,63,348,0.4303342401981354
supervised,0,6,35,63,349,0.38994255661964417
supervised,0,6,36,63,350,0.5828967690467834
supervised,0,6,37,63,351,0.5738756656646729
supervised,0,6,38,63,352,0.4612103998661041
supervised,0,6,39,63,353,0.4715755879878998
supervised,0,6,40,63,354,0.3948221802711487
supervised,0,6,41,63,355,0.42479705810546875
supervised,0,6,42,63,356,0.4278267025947571
supervised,0,6,43,63,357,0.4448876976966858
supervised,0,6,44,63,358,0.3966768980026245
supervised,0,6,45,63,359,0.4063574969768524
supervised,0,6,46,63,360,0.5755288004875183
supervised,0,6,47,63,361,0.5347686409950256
supervised,0,6,48,63,362,0.4603540897369385
supervised,0,6,49,63,363,0.3831958770751953
supervised,0,6,50,63,364,0.30175548791885376
supervised,0,6,51,63,365,0.4309057891368866
supervised,0,6,52,63,366,0.5225642919540405
supervised,0,6,53,63,367,0.4299408793449402
supervised,0,6,54,63,368,0.48764586448669434
supervised,0,6,55,63,369,0.4147689938545227
supervised,0,6,56,63,370,0.45960476994514465
supervised,0,6,57,63,371,0.3710249066352844
supervised,0,6,58,63,372,0.45318084955215454
supervised,0,6,59,63,373,0.4565380811691284
supervised,0,6,60,63,374,0.43230903148651123
supervised,0,6,61,63,375,0.42214256525039673
supervised,0,6,62,63,376,0.4773063063621521
supervised,0,6,63,63,377,0.5131055116653442
supervised,0,7,1,63,378,0.3577374815940857
supervised,0,7,2,63,379,0.40454718470573425
supervised,0,7,3,63,380,0.4785892963409424
supervised,0,7,4,63,381,0.43733859062194824
supervised,0,7,5,63,382,0.40064477920532227
supervised,0,7,6,63,383,0.46079814434051514
supervised,0,7,7,63,384,0.48080170154571533
supervised,0,7,8,63,385,0.38927510380744934
supervised,0,7,9,63,386,0.4343724846839905
supervised,0,7,10,63,387,0.4884266257286072
supervised,0,7,11,63,388,0.4498978853225708
supervised,0,7,12,63,389,0.41709989309310913
supervised,0,7,13,63,390,0.5473129749298096
supervised,0,7,14,63,391,0.419417142868042
supervised,0,7,15,63,392,0.4983934164047241
supervised,0,7,16,63,393,0.4616941213607788
supervised,0,7,17,63,394,0.4129103720188141
supervised,0,7,18,63,395,0.36763691902160645
supervised,0,7,19,63,396,0.4872346818447113
supervised,0,7,20,63,397,0.38989442586898804
supervised,0,7,21,63,398,0.2859121263027191
supervised,0,7,22,63,399,0.5061778426170349
supervised,0,7,23,63,400,0.3395076096057892
supervised,0,7,24,63,401,0.40170007944107056
supervised,0,7,25,63,402,0.42494916915893555
supervised,0,7,26,63,403,0.4003157317638397
supervised,0,7,27,63,404,0.4488722085952759
supervised,0,7,28,63,405,0.40083208680152893
supervised,0,7,29,63,406,0.4714874029159546
supervised,0,7,30,63,407,0.471024751663208
supervised,0,7,31,63,408,0.4325302839279175
supervised,0,7,32,63,409,0.42049726843833923
supervised,0,7,33,63,410,0.38050660490989685
supervised,0,7,34,63,411,0.32237350940704346
supervised,0,7,35,63,412,0.348760724067688
supervised,0,7,36,63,413,0.4199299216270447
supervised,0,7,37,63,414,0.33795034885406494
supervised,0,7,38,63,415,0.4337674379348755
supervised,0,7,39,63,416,0.4167112410068512
supervised,0,7,40,63,417,0.5334893465042114
supervised,0,7,41,63,418,0.45883363485336304
supervised,0,7,42,63,419,0.4170118570327759
supervised,0,7,43,63,420,0.343749463558197
supervised,0,7,44,63,421,0.3876263201236725
supervised,0,7,45,63,422,0.40947237610816956
supervised,0,7,46,63,423,0.42897462844848633
supervised,0,7,47,63,424,0.4147196412086487
supervised,0,7,48,63,425,0.611465573310852
supervised,0,7,49,63,426,0.38664335012435913
supervised,0,7,50,63,427,0.4105220139026642
supervised,0,7,51,63,428,0.400657057762146
supervised,0,7,52,63,429,0.3669966459274292
supervised,0,7,53,63,430,0.3886508047580719
supervised,0,7,54,63,431,0.43540632724761963
supervised,0,7,55,63,432,0.4001097083091736
supervised,0,7,56,63,433,0.3896881639957428
supervised,0,7,57,63,434,0.37244486808776855
supervised,0,7,58,63,435,0.4030698537826538
supervised,0,7,59,63,436,0.36210647225379944
supervised,0,7,60,63,437,0.47695818543434143
supervised,0,7,61,63,438,0.41497182846069336
supervised,0,7,62,63,439,0.41489607095718384
supervised,0,7,63,63,440,0.3716922402381897
supervised,0,8,1,63,441,0.36754608154296875
supervised,0,8,2,63,442,0.49672240018844604
supervised,0,8,3,63,443,0.4148355722427368
supervised,0,8,4,63,444,0.370913565158844
supervised,0,8,5,63,445,0.3727012276649475
supervised,0,8,6,63,446,0.34491321444511414
supervised,0,8,7,63,447,0.39412686228752136
supervised,0,8,8,63,448,0.3623596429824829
supervised,0,8,9,63,449,0.46753600239753723
supervised,0,8,10,63,450,0.47353315353393555
supervised,0,8,11,63,451,0.36960726976394653
supervised,0,8,12,63,452,0.33372366428375244
supervised,0,8,13,63,453,0.5041981935501099
supervised,0,8,14,63,454,0.3346516489982605
supervised,0,8,15,63,455,0.3635387122631073
supervised,0,8,16,63,456,0.35357338190078735
supervised,0,8,17,63,457,0.3767595887184143
supervised,0,8,18,63,458,0.32889336347579956
supervised,0,8,19,63,459,0.3171979486942291
supervised,0,8,20,63,460,0.41653531789779663
supervised,0,8,21,63,461,0.33264824748039246
supervised,0,8,22,63,462,0.34078675508499146
supervised,0,8,23,63,463,0.39847707748413086
supervised,0,8,24,63,464,0.5119213461875916
supervised,0,8,25,63,465,0.3149580955505371
supervised,0,8,26,63,466,0.4115127921104431
supervised,0,8,27,63,467,0.35968726873397827
supervised,0,8,28,63,468,0.38330164551734924
supervised,0,8,29,63,469,0.39278537034988403
supervised,0,8,30,63,470,0.3538798391819
supervised,0,8,31,63,471,0.3538559079170227
supervised,0,8,32,63,472,0.37425100803375244
supervised,0,8,33,63,473,0.2925834655761719
supervised,0,8,34,63,474,0.273178368806839
supervised,0,8,35,63,475,0.3916780650615692
supervised,0,8,36,63,476,0.42013606429100037
supervised,0,8,37,63,477,0.38103190064430237
supervised,0,8,38,63,478,0.36986953020095825
supervised,0,8,39,63,479,0.3333098888397217
supervised,0,8,40,63,480,0.47167065739631653
supervised,0,8,41,63,481,0.3875492811203003
supervised,0,8,42,63,482,0.4787916839122772
supervised,0,8,43,63,483,0.3483830690383911
supervised,0,8,44,63,484,0.4385504126548767
supervised,0,8,45,63,485,0.3825591802597046
supervised,0,8,46,63,486,0.4024454355239868
supervised,0,8,47,63,487,0.3720610737800598
supervised,0,8,48,63,488,0.39515987038612366
supervised,0,8,49,63,489,0.3382720649242401
supervised,0,8,50,63,490,0.2994280755519867
supervised,0,8,51,63,491,0.309204638004303
supervised,0,8,52,63,492,0.4816280007362366
supervised,0,8,53,63,493,0.4504769444465637
supervised,0,8,54,63,494,0.35427603125572205
supervised,0,8,55,63,495,0.3070412576198578
supervised,0,8,56,63,496,0.4423912465572357
supervised,0,8,57,63,497,0.3046496510505676
supervised,0,8,58,63,498,0.3336228132247925
supervised,0,8,59,63,499,0.28996750712394714
supervised,0,8,60,63,500,0.33858558535575867
supervised,0,8,61,63,501,0.35877132415771484
supervised,0,8,62,63,502,0.46415308117866516
supervised,0,8,63,63,503,0.3704555928707123
supervised,0,9,1,63,504,0.405920147895813
supervised,0,9,2,63,505,0.45313626527786255
supervised,0,9,3,63,506,0.3793206214904785
supervised,0,9,4,63,507,0.4592472314834595
supervised,0,9,5,63,508,0.3397320508956909
supervised,0,9,6,63,509,0.41089436411857605
supervised,0,9,7,63,510,0.34998154640197754
supervised,0,9,8,63,511,0.3811720013618469
supervised,0,9,9,63,512,0.24137601256370544
supervised,0,9,10,63,513,0.30687403678894043
supervised,0,9,11,63,514,0.44118741154670715
supervised,0,9,12,63,515,0.2840714454650879
supervised,0,9,13,63,516,0.5517576932907104
supervised,0,9,14,63,517,0.3736359179019928
supervised,0,9,15,63,518,0.37935322523117065
supervised,0,9,16,63,519,0.30055922269821167
supervised,0,9,17,63,520,0.4172874093055725
supervised,0,9,18,63,521,0.29385286569595337
supervised,0,9,19,63,522,0.3500010669231415
supervised,0,9,20,63,523,0.3865622282028198
supervised,0,9,21,63,524,0.3501880466938019
supervised,0,9,22,63,525,0.3840349316596985
supervised,0,9,23,63,526,0.2775896191596985
supervised,0,9,24,63,527,0.4529575705528259
supervised,0,9,25,63,528,0.4908353388309479
supervised,0,9,26,63,529,0.3459791839122772
supervised,0,9,27,63,530,0.30689603090286255
supervised,0,9,28,63,531,0.26307862997055054
supervised,0,9,29,63,532,0.32913437485694885
supervised,0,9,30,63,533,0.38667306303977966
supervised,0,9,31,63,534,0.410556435585022
supervised,0,9,32,63,535,0.2778756618499756
supervised,0,9,33,63,536,0.3057750165462494
supervised,0,9,34,63,537,0.36013859510421753
supervised,0,9,35,63,538,0.3137664496898651
supervised,0,9,36,63,539,0.3755599856376648
supervised,0,9,37,63,540,0.40023207664489746
supervised,0,9,38,63,541,0.29241037368774414
supervised,0,9,39,63,542,0.3246272802352905
supervised,0,9,40,63,543,0.3353320360183716
supervised,0,9,41,63,544,0.29520875215530396
supervised,0,9,42,63,545,0.3212292790412903
supervised,0,9,43,63,546,0.30272436141967773
supervised,0,9,44,63,547,0.30267226696014404
supervised,0,9,45,63,548,0.3643169403076172
supervised,0,9,46,63,549,0.32855790853500366
supervised,0,9,47,63,550,0.21794074773788452
supervised,0,9,48,63,551,0.3124048113822937
supervised,0,9,49,63,552,0.31115180253982544
supervised,0,9,50,63,553,0.312119722366333
supervised,0,9,51,63,554,0.3165086507797241
supervised,0,9,52,63,555,0.36460036039352417
supervised,0,9,53,63,556,0.4075532853603363
supervised,0,9,54,63,557,0.38140779733657837
supervised,0,9,55,63,558,0.4918493628501892
supervised,0,9,56,63,559,0.35007160902023315
supervised,0,9,57,63,560,0.32823213934898376
supervised,0,9,58,63,561,0.4119446575641632
supervised,0,9,59,63,562,0.40408360958099365
supervised,0,9,60,63,563,0.3329954445362091
supervised,0,9,61,63,564,0.4075232744216919
supervised,0,9,62,63,565,0.33112841844558716
supervised,0,9,63,63,566,0.26764431595802307
supervised,0,10,1,63,567,0.29285579919815063
supervised,0,10,2,63,568,0.3288150429725647
supervised,0,10,3,63,569,0.3616487979888916
supervised,0,10,4,63,570,0.33472687005996704
supervised,0,10,5,63,571,0.29262518882751465
supervised,0,10,6,63,572,0.25361359119415283
supervised,0,10,7,63,573,0.3184945285320282
supervised,0,10,8,63,574,0.44577521085739136
supervised,0,10,9,63,575,0.24982550740242004
supervised,0,10,10,63,576,0.37178295850753784
supervised,0,10,11,63,577,0.3615832030773163
supervised,0,10,12,63,578,0.32311585545539856
supervised,0,10,13,63,579,0.39205241203308105
supervised,0,10,14,63,580,0.39844614267349243
supervised,0,10,15,63,581,0.40227124094963074
supervised,0,10,16,63,582,0.27030932903289795
supervised,0,10,17,63,583,0.2655671238899231
supervised,0,10,18,63,584,0.31327807903289795
supervised,0,10,19,63,585,0.33613115549087524
supervised,0,10,20,63,586,0.30693933367729187
supervised,0,10,21,63,587,0.30837374925613403
supervised,0,10,22,63,588,0.2987188696861267
supervised,0,10,23,63,589,0.29436004161834717
supervised,0,10,24,63,590,0.28362423181533813
supervised,0,10,25,63,591,0.299435555934906
supervised,0,10,26,63,592,0.30243319272994995
supervised,0,10,27,63,593,0.3794921636581421
supervised,0,10,28,63,594,0.3055352568626404
supervised,0,10,29,63,595,0.2929632067680359
supervised,0,10,30,63,596,0.39973169565200806
supervised,0,10,31,63,597,0.2561318576335907
supervised,0,10,32,63,598,0.24924109876155853
supervised,0,10,33,63,599,0.24053817987442017
supervised,0,10,34,63,600,0.2883070111274719
supervised,0,10,35,63,601,0.5299488306045532
supervised,0,10,36,63,602,0.3946560025215149
supervised,0,10,37,63,603,0.3365093767642975
supervised,0,10,38,63,604,0.2784985899925232
supervised,0,10,39,63,605,0.23308727145195007
supervised,0,10,40,63,606,0.30176472663879395
